Obs,Cod_Item,Situacao_Item_Pedido,CodGrupoEstoque,Condicao_Pagamento,% Margem F brica Ped
756,3001052018,1,80,56,0.3698
757,3001070915,1,80,56,0.3407
758,3001071101,1,80,56,0.2979
759,3001071157,1,80,56,0.2807
760,3001075015,1,80,56,0.4024
761,3001075017,1,80,56,0.4285
762,3001077315,1,80,56,0.3553
763,3001077317,1,80,56,0.4184
764,3003077315,1,80,56,0.3692
765,3003077317,1,80,56,0.4017
766,3003081118,1,80,56,0.331
767,3003081157,1,80,56,0.2846
768,3011073034,1,80,56,0.4084
769,3001052018,1,80,60,0.2498
770,3001071101,1,80,60,0.2149
771,3002081118,1,80,60,0.3315
772,3003081118,1,80,60,0.3248
773,3009023107,1,85,60,0.2731
774,3009023507,1,85,60,0.2552
775,3009034101,1,85,60,0.4121
776,3209703030,1,85,60,0.291
777,3009023507,1,85,56,0.2157
778,3009023016,1,85,0,0.2012
779,3003088315,1,80,75,0.4145
780,3901596730,1,80,75,0.3449
781,3909020090,1,80,75,0.2191
782,3003072617,1,80,45,0.5188
783,3905006804,1,80,45,0.3363
784,3905009891,1,80,45,0.3518
785,3905010191,1,80,45,0.1983
786,6965004230,1,81,45,0.2514
787,6022004510,1,86,45,0.3252
788,6022004610,1,86,45,0.2692
789,6035000613,1,86,45,0.4653
790,6502086148,1,86,45,0.0668
791,3009023016,1,85,56,0.0686
792,3009023107,1,85,56,0.2092
793,3001052018,1,80,56,0.2808
794,3001071101,1,80,56,0.2475
795,3003081118,1,80,56,0.2832
796,3009023016,1,85,56,0.1255
797,3021094092,1,80,56,0.2678
798,3022064092,1,80,56,0.3593
799,3905015101,1,80,56,0.3033
800,6065004230,1,86,56,0.2372
801,3001091617,1,80,56,0.4829
802,3141148690,1,80,56,0.3982
803,3001086117,1,80,56,0.4895
804,3001071101,1,80,56,0.1331
805,3002081118,1,80,56,0.3171
806,3003081118,1,80,56,0.3101
807,3209703030,1,85,56,0.2981
808,6022000610,1,86,56,0.4729
809,6023004009,1,86,56,0.3242
810,6065004230,1,86,56,0.3301
811,6080015001,1,86,56,0.4342
812,6508086110,1,86,56,0.3664
813,6508286110,1,86,56,0.3594
814,14010001000,1,80,56,0.343
815,14010178502,1,85,56,0.3648
816,3001075015,1,80,35,0.3638
817,3001086017,1,80,35,0.4473
818,3001086117,1,80,35,0.4486
819,3002081118,1,80,35,0.3171
820,6080203510,1,86,35,0.4511
821,6080205010,1,86,35,0.4491
822,6080303510,1,86,35,0.454
823,6080305010,1,86,35,0.4543
824,3001070617,1,80,63,0.3898
825,3001071101,1,80,63,0.1215
826,3001083115,1,80,63,0.241
827,3002070617,1,80,63,0.4274
828,3002081118,1,80,63,0.2735
829,3002083115,1,80,63,0.3438
830,3003070617,1,80,63,0.421
831,3003081118,1,80,63,0.2662
832,3003083115,1,80,63,0.3334
833,3005006801,1,80,63,0.3241
834,3005018001,1,80,63,0.2478
835,3009023107,1,85,63,0.2282
836,6508086110,1,86,63,0.2997
837,6508286110,1,86,63,0.2919
838,22001020092,1,87,63,0.1243
839,3001071101,1,80,45,0.0975
840,3009040007,1,85,45,0.304
841,6502142101,1,86,24,5,0.1647
842,6508086110,1,86,24,5,0.2419
843,3001052901,1,80,35,0.1618
844,3001070617,1,80,35,0.3898
845,3005006801,1,80,35,0.2824
846,3005042533,1,80,35,-0.1371
847,3005043533,1,80,35,0.0198
848,3005044033,1,80,35,0.0512
849,3009008690,1,85,35,0.314
850,3909020090,1,80,35,0.2936
851,6005000735,1,81,35,0.2731
852,6030003083,1,86,35,0.4477
853,6030003084,1,86,35,0.4477
854,6030003087,1,86,35,0.4477
855,6035000310,1,81,35,0.404
856,6044015330,1,81,35,0.5046
857,6508242130,1,86,35,0.4268
858,6005001930,0,86,35,1
859,3009038016,1,85,21,0.2778
860,3001077317,1,80,42,0.2986
861,3002077317,1,80,42,0.3838
862,3002081118,1,80,42,0.3109
863,3009035505,1,85,56,0.3957
864,3009035507,1,85,56,0.3957
865,3009035608,1,85,56,0.4763
866,3001052018,1,80,60,0.3193
867,3001070617,1,80,60,0.4226
868,3001071101,1,80,60,0.2879
869,3001078417,1,80,60,0.3679
870,3001083017,1,80,60,0.3689
871,3003073917,1,80,60,0.4276
872,3003075017,1,80,60,0.3883
873,3003083017,1,80,60,0.3579
874,3009023016,1,85,60,0.1725
875,3011073034,1,80,60,0.3608
876,3011073134,1,80,60,0.3354
877,6508086110,1,86,60,0.3179
878,6508286110,1,86,60,0.3101
879,3009032691,1,85,60,0.3111
880,3141084017,1,80,60,0.4149
881,3141084117,1,80,60,0.4003
882,3003081157,1,80,45,0.2604
883,3905009891,1,80,45,0.3518
884,3905010191,1,80,45,0.1983
885,3905018001,1,80,45,0.3413
886,6965004130,1,81,45,0.2728
887,6965004230,1,81,45,0.2514
888,3005009635,1,80,60,0.3018
889,3001090491,1,85,0,0.2376
890,3141084217,1,80,65,0.2834
891,3009038016,1,85,42,0.3593
892,3001071101,1,80,75,0.1326
893,3001073517,1,80,75,0.3153
894,3001077617,1,80,75,0.3121
895,3002077617,1,80,75,0.258
896,3003081118,1,80,75,0.2627
897,3005006801,1,80,75,0.3303
898,3005018001,1,80,75,0.2538
899,3005022192,1,80,75,0.5775
900,3009005990,1,85,75,0.3362
901,3009007001,1,85,75,0.3088
902,3021094001,1,80,75,0.1594
903,3021094092,1,80,75,0.2736
904,3022064001,1,80,75,0.2849
905,3022064092,1,80,75,0.3646
906,3023064001,1,80,75,0.2714
907,3023064092,1,80,75,0.3088
908,3209703030,1,85,75,0.2539
909,6035001067,1,86,75,0.2494
910,6502486101,1,86,75,0.4589
911,3001071101,1,80,60,0.1326
912,3002081118,1,80,60,0.2955
913,3001052018,1,80,60,0.3115
914,3001070615,1,80,60,0.3532
915,3001070617,1,80,60,0.4161
916,3001071101,1,80,60,0.1326
917,3002081118,1,80,60,0.2955
918,3003081118,1,80,60,0.2884
919,3001052018,1,80,56,0.0255
920,3001052701,1,80,56,-0.0009
921,3001055018,1,80,56,0.0728
922,3001071101,1,80,56,-0.0796
923,3001075015,1,80,56,0.1523
924,3021094092,1,80,56,-0.0082
925,3021096092,1,80,56,0.1704
926,3022064092,1,80,56,0.2504
927,3022066092,1,80,56,0.3241
928,3023064092,1,80,56,0.1845
929,6003046213,1,86,56,0.1009
930,6003046313,1,86,56,0.1527
931,6003046413,1,86,56,0.1465
932,6035000613,1,86,56,0.4272
933,6040000113,1,81,56,0.3181
934,6080203510,1,86,56,0.3695
935,6080205010,1,86,56,0.3671
936,6080303510,1,86,56,0.3728
937,6080305010,1,86,56,0.3732
938,6145000428,1,81,56,0.194
939,6508086110,1,86,56,0.2723
940,6508286110,1,86,56,0.2641
941,3131041717,0,80,56,1
942,3001052018,1,80,35,0.3593
943,3009007001,1,85,35,0.3919
944,3209703030,1,85,35,0.2657
945,6035000613,1,86,35,0.5193
946,6065004030,1,86,35,0.3553
947,6065004230,1,86,35,0.3543
948,6065004330,1,86,35,0.3776
949,6080015001,1,86,35,0.4546
950,6080015002,1,86,35,0.4391
951,6080203510,1,86,35,0.4709
952,6080205010,1,86,35,0.4689
953,6080207510,1,86,35,0.4759
954,6080210010,1,86,35,0.4913
955,6080303510,1,86,35,0.4737
956,6080305010,1,86,35,0.474
957,6080307510,1,86,35,0.4823
958,6080310010,1,86,35,0.4936
959,6165001130,1,81,35,0.39
960,6165001330,1,81,35,0.3234
961,6165001430,1,81,35,0.3373
962,14020030232,1,85,35,0.4804
963,6508086110,1,86,56,0.1358
964,6508286110,1,86,56,0.1346
965,14010078608,1,85,42,0.4182
966,3001071101,1,80,56,0.2615
967,3209703030,1,85,56,0.3446
968,6080203510,1,86,56,0.4569
969,6080205010,1,86,56,0.4549
970,6080207510,1,86,56,0.4619
971,6080210010,1,86,56,0.4777
972,6080303510,1,86,56,0.4596
973,6080305010,1,86,56,0.4601
974,6080307510,1,86,56,0.4686
975,6080310010,1,86,56,0.4802
976,3001070615,1,80,60,66666667,0.3884
977,3001071101,1,80,60,66666667,0.2475
978,3001075015,1,80,60,66666667,0.3826
979,3001079515,1,80,60,66666667,0.3876
980,3001083115,1,80,60,66666667,0.3901
981,3002070615,1,80,60,66666667,0.4499
982,3002075015,1,80,60,66666667,0.4351
983,3002079515,1,80,60,66666667,0.4015
984,3002081118,1,80,60,66666667,0.2904
985,3002083115,1,80,60,66666667,0.4334
986,3003070615,1,80,60,66666667,0.4429
987,3003075015,1,80,60,66666667,0.4286
988,3003079515,1,80,60,66666667,0.3944
989,3003081118,1,80,60,66666667,0.2832
990,3003083115,1,80,60,66666667,0.4244
991,3005009635,1,80,60,66666667,0.3396
992,3009023016,1,85,60,66666667,0.1255
993,3001071101,1,80,56,0.2979
994,3009023016,1,85,56,0.0686
995,3001071101,1,80,60,66666667,0.2475
996,3002081118,1,80,60,66666667,0.2904
997,3003081118,1,80,60,66666667,0.2832
998,3009023016,1,85,60,66666667,0.1255
999,3141084217,1,80,60,0.37
1000,3001070015,1,80,56,0.3307
1001,3001071101,1,80,56,0.2979
1002,3001071157,1,80,56,0.3246
1003,3001075015,1,80,56,0.4024
1004,3001077315,1,80,56,0.3553
1005,3001077317,1,80,56,0.4184
1006,3001079515,1,80,56,0.4071
1007,3002070017,1,80,56,0.4036
1008,3002070615,1,80,56,0.4676
1009,3002079515,1,80,56,0.4208
1010,3002081118,1,80,56,0.3377
1011,3002081157,1,80,56,0.298
1012,3003081157,1,80,56,0.2846
1013,3009007001,1,85,56,0.369
1014,3009023016,1,85,56,0.0686
1015,3011073834,1,80,56,0.3865
1016,3141043234,1,80,56,0.4079
1017,3141043934,1,80,56,0.3992
1018,14010278502,1,85,56,0.3742
1019,3001071101,1,80,0,0.0975
1020,3001071157,1,80,0,0.0104
1021,3002081118,1,80,0,0.26
1022,3002081157,1,80,0,0.2174
1023,3003081118,1,80,0,0.2525
1024,3003081157,1,80,0,0.2025
1025,3009023107,1,85,0,0.2282
1026,3009038016,1,85,0,0.2239
1027,3042048790,1,80,0,0.2334
1028,3043048790,1,80,0,0.2419
1029,3141048790,1,80,0,0.2099
1030,3905015090,1,80,0,0.3051
1031,3905015190,1,80,0,0.3479
1032,6065004330,1,86,0,0.1533
1033,6080305010,1,86,0,0.3091
1034,3001071101,1,80,51,33333333,0.2723
1035,3005015001,1,85,51,33333333,0.374
1036,3005016001,1,85,51,33333333,0.3662
1037,3009035608,1,85,51,33333333,0.5523
1038,3201590492,1,80,51,33333333,0.6201
1039,6080203510,1,86,51,33333333,0.4508
1040,6080303510,1,86,51,33333333,0.4536
1041,14020030232,1,85,51,33333333,0.4303
1042,3001071617,1,80,60,0.423
1043,3009023507,1,85,60,0.2433
1044,3021094092,1,80,60,0.2989
1045,3022064092,1,80,60,0.3862
1046,3001086117,1,80,44,33333333,0.4406
1047,3043084317,1,80,42,0.404
1048,3141084317,1,80,42,0.3737
1049,3141148690,1,80,42,0.3735
1050,3001070615,1,80,0,0.4989
1051,3003070615,1,80,0,0.5436
1052,3002070615,0,80,0,1
1053,3001071101,1,80,0,0.1793
1054,3002081118,1,80,0,0.2739
1055,3003081118,1,80,0,0.2664
1056,6003013213,1,86,0,0.3572
1057,6003045213,1,86,0,0.413
1058,6003046213,1,86,0,0.4343
1059,6080305010,1,86,0,0.3971
1060,6080307510,1,86,0,0.4063
1061,3001070615,1,80,40,0.3436
1062,3001079517,1,80,40,0.495
1063,3009001501,1,85,40,0.3134
1064,3009034201,1,85,40,0.3194
1065,3209703030,1,85,40,0.3467
1066,6003045413,1,86,40,0.4482
1067,6003046313,1,86,40,0.4817
1068,6003046413,1,86,40,0.4767
1069,6022007310,1,86,40,0.4409
1070,6022007410,1,86,40,0.4678
1071,6080045010,1,86,40,0.3814
1072,6080055010,1,86,40,0.3999
1073,6080203510,1,86,40,0.4457
1074,6080305010,1,86,40,0.449
1075,6080307510,1,86,40,0.4848
1076,14020030232,1,85,40,0.4698
1077,3043084317,1,80,30,0.3531
1078,3905015115,1,80,30,0.3785
1079,14030033000,1,80,56,0.3251
1080,3021094092,1,80,56,-0.0082
1081,3201594130,1,80,56,0.2375
1082,3201596430,1,80,56,0.273
1083,6080303510,1,86,56,0.3728
1084,6080305010,1,86,56,0.3732
1085,3209703830,0,80,56,1
1086,3001071001,1,80,42,0.3593
1087,3001071301,1,80,42,0.3092
1088,3001073615,1,80,42,0.4471
1089,3002070017,1,80,42,0.3783
1090,3002075015,1,80,42,0.4299
1091,3002081318,1,80,42,0.3513
1092,3003081018,1,80,42,0.3723
1093,3009032290,1,85,42,0.2274
1094,3009032291,1,85,42,0.226
1095,3009032790,1,85,42,0.1819
1096,3009032791,1,85,42,0.1798
1097,6080203510,1,86,42,0.3623
1098,6080205010,1,86,42,0.3605
1099,6080303510,1,86,42,0.3649
1100,6080305010,1,86,42,0.3668
1101,3005009635,1,80,52,5,0.3065
1102,3009017590,1,85,52,5,0.4237
1103,3009023107,1,85,52,5,0.2649
1104,3009034401,1,80,52,5,0.0698
1105,3009034501,1,80,52,5,0.0944
1106,6035000613,1,86,52,5,0.475
1107,6040000113,1,81,52,5,0.4613
1108,6145000830,1,81,52,5,0.4423
1109,3141084217,1,80,30,0.37
1110,3001083517,1,80,30,-0.1
1111,3001052018,1,80,52,5,0.3289
1112,3001079515,1,80,52,5,0.3687
1113,3009023016,1,85,52,5,0.1843
1114,3089005013,1,85,52,5,0.378
1115,3089105013,1,85,52,5,0.379
1116,3201596745,1,80,52,5,0.3684
1117,6065004030,1,86,52,5,0.2892
1118,6065004130,1,86,52,5,0.3104
1119,6080303510,1,86,52,5,0.4197
1120,6080305010,1,86,52,5,0.4201
1121,6176001483,1,81,52,5,0.6003
1122,6508286110,1,86,52,5,0.3191
1123,22001030192,1,87,52,5,-0.1443
1124,22001030292,1,87,52,5,-0.3187
1125,3001070615,1,80,60,66666667,0.3884
1126,3001071101,1,80,60,66666667,0.2475
1127,3001078715,1,80,60,66666667,0.434
1128,3002081118,1,80,60,66666667,0.2904
1129,3003070615,1,80,60,66666667,0.4429
1130,3003075015,1,80,60,66666667,0.4286
1131,3003078715,1,80,60,66666667,0.4924
1132,3003079515,1,80,60,66666667,0.3944
1133,3003081118,1,80,60,66666667,0.2832
1134,3001070617,1,80,35,0.4184
1135,3009040007,1,85,45,0.2417
1136,3009000170,1,85,56,-0.024
1137,3009000270,1,85,56,-0.0283
1138,3009000370,1,85,56,0.0044
1139,3009000470,1,85,56,-0.0276
1140,3009000570,1,85,56,-0.0295
1141,3009001070,1,85,56,-0.0314
1142,3021094092,1,80,56,-0.0082
1143,3022064092,1,80,56,0.2504
1144,3023064092,1,80,56,0.1845
1145,6040000113,1,81,56,0.3182
1146,6080015001,1,86,56,0.3501
1147,6145000666,1,81,56,0.9944
1148,6145000830,1,81,56,0.294
1149,6164000530,1,81,56,0.3769
1150,6164001635,1,81,56,0.1632
1151,6508086110,1,86,56,0.2723
1152,6508286110,1,86,56,0.2641
1153,3009034401,0,80,56,1
1154,3005015115,1,85,42,0.4109
1155,3009038016,1,85,42,0.3103
1156,6508286110,1,86,42,0.2897
1157,3009008515,0,85,42,1
1158,3009023107,1,85,60,0.1986
1159,14010078602,1,85,60,0.4026
1160,3043084317,1,80,56,0.4286
1161,3141084317,1,80,56,0.3995
1162,3001071101,1,80,56,0.2763
1163,3001075015,1,80,56,0.2814
1164,3001075017,1,80,56,0.306
1165,3009007001,1,85,56,0.3088
1166,3009023507,1,85,56,0.2162
1167,3021094092,1,80,56,0.1699
1168,6080205010,1,86,56,0.3963
1169,6080305010,1,86,56,0.4021
1170,3001073915,1,80,63,0.3758
1171,3001070615,1,80,49,0.3469
1172,3001071101,1,80,49,0.2175
1173,3001071157,1,80,49,0.1944
1174,3001075015,1,80,49,0.3984
1175,3001083015,1,80,49,0.3576
1176,3002081118,1,80,49,0.314
1177,3002081157,1,80,49,0.2736
1178,3009001501,1,85,49,0.3372
1179,3009023107,1,85,49,0.2294
1180,3009034201,1,85,49,0.3431
1181,3909017590,1,80,42,0.5422
1182,3001052018,1,80,90,0.1415
1183,3001071101,1,80,90,0.0975
1184,3002081118,1,80,90,0.2522
1185,3003081118,1,80,90,0.2447
1186,3001052018,1,80,67,5,0.2804
1187,3001071101,1,80,67,5,0.1553
1188,3002081118,1,80,67,5,0.3114
1189,3003081118,1,80,67,5,0.3044
1190,3001071101,1,80,60,0.1553
1191,3003081118,1,80,60,0.3252
1192,3001071101,1,80,28,0.2475
1193,3002081118,1,80,28,0.2904
1194,3003081118,1,80,28,0.2832
1195,3022065092,1,80,28,0.3835
1196,3023065092,1,80,28,0.3261
1197,3141045017,1,80,28,0.3117
1198,3209703030,1,85,28,0.2241
1199,3209708030,1,85,28,0.259
1200,3209708130,1,85,28,0.4092
1201,3505030145,1,80,28,0.2797
1202,6080015001,1,86,28,0.355
1203,6080015002,1,86,28,0.3368
1204,6164000530,1,81,28,0.451
1205,6164001935,1,81,28,0.2628
1206,6508286110,1,86,28,0.2712
1207,3001071101,1,80,63,0.1719
1208,3002070015,1,80,63,0.2801
1209,3002081118,1,80,63,0.3205
1210,3003081118,1,80,63,0.3136
1211,3005009635,1,80,63,0.3018
1212,6508086110,1,86,63,0.3091
1213,3001075015,1,80,60,0.3773
1214,3001075017,1,80,60,0.4046
1215,3005018001,1,80,60,0.3282
1216,3009001501,1,85,60,0.3141
1217,3009023107,1,85,60,0.2955
1218,3009034401,1,80,60,0.151
1219,3051070017,1,80,60,0.3477
1220,6003045513,1,86,60,0.2859
1221,6022007310,1,86,60,0.3938
1222,6022007410,1,86,60,0.3938
1223,6023200809,1,86,60,0.3193
1224,6023201009,1,86,60,0.3193
1225,6065004030,1,86,60,0.3044
1226,6065004130,1,86,60,0.3252
1227,6065004230,1,86,60,0.3034
1228,6065004330,1,86,60,0.3284
1229,6145000433,1,81,60,0.384
1230,6508086110,1,86,60,0.374
1231,6508242130,1,86,60,0.4827
1232,6508286110,1,86,60,0.367
1233,3141048690,0,80,14,0.289
1234,3001070615,1,80,60,66666667,0.2784
1235,3001070617,1,80,60,66666667,0.3485
1236,3001071101,1,80,60,66666667,0.1122
1237,3002081118,1,80,60,66666667,0.1629
1238,3003081118,1,80,60,66666667,0.1544
1239,3005009635,1,80,60,66666667,0.2209
1240,3009023016,1,85,60,66666667,0.0833
1241,6035000613,0,86,60,66666667,1
1242,3001070615,1,80,56,0.324
1243,3001071301,1,80,56,0.2883
1244,3001075015,1,80,56,0.3581
1245,3001083015,1,80,56,0.3204
1246,3005015115,1,85,56,0.4246
1247,3141048690,0,80,14,0.289
1248,3141084217,1,80,14,0.3377
1249,3909020090,1,80,14,0.3162
1250,3001052018,1,80,56,0.3489
1251,3001075015,1,80,56,0.3828
1252,3001078715,1,80,56,0.4343
1253,3009023107,1,85,56,0.3018
1254,3209703030,1,85,56,0.3194
1255,3209708030,1,85,56,0.3494
1256,6508086110,1,86,56,0.398
1257,6508286110,1,86,56,0.3914
1258,3001086117,1,80,37,5,0.4548
1259,3141048690,0,80,14,0.289
1260,3141084217,1,80,14,0.3377
1261,3905006804,1,80,14,0.1926
1262,3905012513,1,80,14,0.0406
1263,3001071101,1,80,60,66666667,0.2475
1264,3001083517,1,80,60,66666667,0.3944
1265,3001083717,1,80,60,66666667,0.3562
1266,3002081118,1,80,60,66666667,0.2904
1267,3003081118,1,80,60,66666667,0.2832
1268,3005009635,1,80,60,66666667,0.3396
1269,3009023016,1,85,60,66666667,0.1255
1270,3009038016,1,85,60,66666667,0.3825
1271,3201725030,1,80,60,66666667,0.268
1272,6506686110,1,86,60,66666667,0.4768
1273,14020030232,1,85,60,66666667,0.4462
1274,3001052018,1,80,49,0.2331
1275,3001052701,1,80,49,0.1473
1276,3001070615,1,80,49,0.3469
1277,3001071157,1,80,49,0.1703
1278,3001071901,1,80,49,0.3893
1279,3002070017,1,80,49,0.3998
1280,3002081118,1,80,49,0.314
1281,3003070015,1,80,49,0.3277
1282,3003070017,1,80,49,0.3923
1283,3009023016,1,85,49,0.0686
1284,3009034201,1,85,49,0.3431
1285,3201596730,1,80,49,0.4022
1286,3201596745,1,80,49,0.4022
1287,6508086110,1,86,49,0.3633
1288,3001071101,1,80,45,0.2946
1289,3141084217,1,80,37,5,0.3731
1290,6003046113,1,86,37,5,0.4594
1291,3001052018,1,80,49,0.3048
1292,3009036007,1,85,49,0.4189
1293,3009036091,1,85,49,0.4902
1294,3009038016,1,85,49,0.2809
1295,14020053032,1,85,49,0.3068
1296,3001071101,1,80,45,0.2946
1297,3001074517,1,80,45,0.3694
1298,3001076015,1,80,45,0.3506
1299,3003073317,1,80,45,0.4692
1300,3003076015,1,80,45,0.3591
1301,3003077717,1,80,45,0.3179
1302,3003081118,1,80,45,0.3277
1303,3005029001,1,80,45,0.3594
1304,3009036007,1,85,45,0.4008
1305,3009036091,1,85,45,0.4744
1306,6035000613,1,86,45,0.4674
1307,6502210801,1,81,45,0.6992
1308,14020030232,1,85,45,0.3931
1309,3001070017,1,80,56,0.2534
1310,3001070617,1,80,56,0.3077
1311,3001075017,1,80,56,0.282
1312,3002081118,1,80,56,0.1388
1313,3003081118,1,80,56,0.1301
1314,3005018001,1,80,56,0.1467
1315,3023064001,1,80,56,0.14
1316,5195001510,1,80,56,0.3952
1317,5195001520,1,80,56,0.3431
1318,5195001305,0,80,56,1
1319,3141084317,1,80,45,0.3574
1320,3001052701,1,80,56,0.0579
1321,3001052901,1,80,56,0.2024
1322,3001071101,1,80,56,-0.0228
1323,3001075017,1,80,56,0.3245
1324,3002075017,1,80,56,0.3369
1325,3002081118,1,80,56,0.1282
1326,3003075017,1,80,56,0.3307
1327,3003081118,1,80,56,0.1193
1328,3005006801,1,80,56,0.2571
1329,3005012213,1,80,56,-0.0273
1330,3005012313,1,80,56,0.1225
1331,3005012413,1,80,56,-0.0281
1332,3009034501,1,80,56,0.141
1333,3201596730,1,80,56,0.2977
1334,6080205010,1,86,56,0.4045
1335,6080305010,1,86,56,0.4102
1336,3209703830,0,80,56,1
1337,3001052018,1,80,49,0.2542
1338,3001052701,1,80,49,0.1656
1339,3001070615,1,80,49,0.3533
1340,3001071157,1,80,49,0.1739
1341,3001071901,1,80,49,0.4046
1342,3002070017,1,80,49,0.4104
1343,3002081118,1,80,49,0.326
1344,3003070015,1,80,49,0.3354
1345,3003070017,1,80,49,0.4029
1346,3009023016,1,85,49,0.1215
1347,3009034201,1,85,49,0.3804
1348,3201596730,1,80,49,0.4101
1349,3201596745,1,80,49,0.4085
1350,6508086110,1,86,49,0.3995
1351,3009050079,1,85,63,0.0678
1352,3009050080,1,85,63,0.0678
1353,3009050879,1,85,63,0.2791
1354,3009050880,1,85,63,0.2791
1355,3009051726,1,85,63,0.2075
1356,6005000435,1,81,35,0.3029
1357,6022000510,1,86,35,0.3975
1358,3001071101,1,80,60,66666667,0.1122
1359,3001071301,1,80,60,66666667,0.1925
1360,3001075015,1,80,60,66666667,0.2717
1361,3001075017,1,80,60,66666667,0.3035
1362,3002081118,1,80,60,66666667,0.1628
1363,3002081318,1,80,60,66666667,0.2419
1364,3005003013,1,80,60,66666667,-0.1495
1365,3005003111,1,80,60,66666667,0.1723
1366,3005003113,1,80,60,66666667,0.0231
1367,3005006804,1,80,60,66666667,0.2187
1368,3005009635,1,80,60,66666667,0.2209
1369,3905015101,1,80,60,66666667,0.3179
1370,3905015115,1,80,60,66666667,0.2568
1371,3005003011,0,80,60,66666667,1
1372,3005006801,0,80,60,66666667,1
1373,3001030215,1,80,58,33333333,0.3705
1374,3001052018,1,80,58,33333333,0.3304
1375,3002081118,1,80,58,33333333,0.3324
1376,3005003311,1,80,58,33333333,0.3081
1377,3005009635,1,80,58,33333333,0.3115
1378,3009001501,1,85,58,33333333,0.3216
1379,3009034501,1,80,58,33333333,0.1815
1380,3001071101,1,80,53,2,0.0849
1381,3001071115,1,80,53,2,0.2546
1382,3001071157,1,80,53,2,0.2586
1383,3001075015,1,80,53,2,0.344
1384,3003075015,1,80,53,2,0.3929
1385,3003081118,1,80,53,2,0.3101
1386,3003081515,1,80,53,2,0.3585
1387,3009000670,1,85,53,2,0.0165
1388,3009000770,1,85,53,2,-0.0822
1389,3001071157,1,80,56,0.2184
1390,3002081157,1,80,56,0.2767
1391,3009007411,1,85,56,0.4763
1392,3009034401,1,80,56,0.1585
1393,3009034501,1,80,56,0.1806
1394,3001052018,1,80,56,0.2804
1395,3001052901,1,80,56,0.262
1396,3001071101,1,80,56,0.1331
1397,3009000170,1,85,67,5,0.0232
1398,3009000270,1,85,67,5,0.0191
1399,3009000370,1,85,67,5,0.0504
1400,3009000470,1,85,67,5,0.0198
1401,3009000570,1,85,67,5,0.018
1402,3009000670,1,85,67,5,0.0165
1403,3009000770,1,85,67,5,0.0162
1404,3001070617,1,80,56,0.4017
1405,3001071101,1,80,56,0.2399
1406,3001079517,1,80,56,0.4597
1407,3009023016,1,85,56,0.199
1408,6080305010,1,86,56,0.4436
1409,3001052018,1,80,56,0.1872
1410,3001070017,1,80,56,0.2684
1411,3001071101,1,80,56,0.151
1412,3001071301,1,80,56,0.2097
1413,3001075015,1,80,56,0.264
1414,3002070017,1,80,56,0.2528
1415,3002075017,1,80,56,0.308
1416,3002081118,1,80,56,0.263
1417,3002081318,1,80,56,0.2601
1418,3003081318,1,80,56,0.2531
1419,3009023016,1,85,56,0.0686
1420,3209708030,1,85,56,0.2589
1421,3001052018,1,80,53,2,0.174
1422,3001052715,1,80,53,2,0.1254
1423,3001071101,1,80,53,2,0.0849
1424,3002081118,1,80,53,2,0.317
1425,3003081118,1,80,53,2,0.3101
1426,3005030901,1,80,53,2,0.349
1427,3009008515,1,85,53,2,0.3424
1428,3009009501,1,85,53,2,0.3076
1429,3009023107,1,85,53,2,0.1965
1430,3021094092,1,80,53,2,0.1455
1431,3022064092,1,80,53,2,0.3646
1432,3141084217,1,80,53,2,0.3302
1433,3209703030,1,85,53,2,0.2539
1434,3209708130,1,85,53,2,0.4317
1435,6040000113,1,81,53,2,0.4221
1436,6145000428,1,81,53,2,0.3168
1437,3001071101,1,80,56,0.2399
1438,6080203510,1,86,56,0.4403
1439,6080205010,1,86,56,0.4383
1440,6080303510,1,86,56,0.4433
1441,6080305010,1,86,56,0.4436
1442,3009007001,1,85,60,0.3321
1443,3009023016,1,85,60,0.0686
1444,3009035505,1,85,60,0.4207
1445,3009035507,1,85,60,0.4207
1446,3001071101,1,80,60,0.2475
1447,3009023107,1,85,60,0.305
1448,3001071101,1,80,60,0.1122
1449,3005006801,1,80,60,0.2379
1450,3005009635,1,80,60,0.2524
1451,3009023107,1,85,60,0.2714
1452,3009034501,1,80,60,0.0914
1453,3209703030,1,85,60,0.2452
1454,3009034401,0,80,60,1
1455,3009023016,1,85,60,0.4058
1456,3009023507,1,85,60,0.4461
1457,3141084217,1,80,45,0.3762
1458,3141084317,1,80,45,0.3606
